"UQNO","Q13GENDER","Q14AGE","Q15POPULATION","Q16MARITALSTATUS","Q24APDWRK","Education_Status","Province","Geo_type_code"
599104210030000640,2,15,1,5,2,4,5,1
599104210030000640,2,14,1,5,NA,4,5,1
599104210030000640,1,4,1,5,NA,1,5,1
599104210030000640,1,1,1,5,NA,1,5,1
599104210030000768,2,66,1,5,2,1,5,1
599104210030000768,1,36,1,5,2,4,5,1
599104210030000768,1,14,1,5,NA,4,5,1
599104210030000896,2,46,1,5,2,2,5,1
599104210030000896,2,37,1,5,2,4,5,1
599104210030000896,2,2,1,5,NA,1,5,1
599104210030001024,2,35,1,5,1,5,5,1
599104210030001024,1,34,1,5,2,5,5,1
599104210030001024,2,27,1,5,2,5,5,1
599104210030001024,1,23,1,5,2,4,5,1
599104210030001024,1,9,1,5,NA,2,5,1
599104210030001024,2,7,1,5,NA,2,5,1
599104210030001024,2,4,1,5,NA,1,5,1
599104210030001152,2,68,1,5,2,2,5,1
599104210030001152,2,43,1,5,1,4,5,1
599104210030001152,2,41,1,5,1,4,5,1
599104210030001152,1,25,1,5,2,4,5,1
599104210030001152,1,23,1,5,2,5,5,1
599104210030001152,2,21,1,5,2,5,5,1
599104210030001152,2,15,1,5,2,4,5,1
599104210030001152,1,11,1,5,NA,2,5,1
599104210030001152,1,10,1,5,NA,2,5,1
599104210030001152,2,65,1,3,2,2,5,1
599104210030001152,2,48,1,5,1,4,5,1
599104210030001152,2,44,1,5,1,4,5,1
599104210030001152,1,42,1,5,2,4,5,1
599104210030001152,2,37,1,5,2,3,5,1
599104210030001152,2,25,1,5,1,6,5,1
599104210030001152,2,21,1,5,2,4,5,1
599104210030001152,2,20,1,5,2,4,5,1
599104210030001152,1,16,1,5,2,4,5,1
599104210030001152,1,14,1,5,NA,3,5,1
599104210030001152,1,7,1,5,NA,2,5,1
599104210030001152,2,4,1,5,NA,1,5,1
599104210030001152,1,2,1,5,NA,1,5,1
599104210030001280,2,71,1,4,2,2,5,1
599104210030001280,1,51,1,5,1,7,5,1
599104210030001280,1,47,1,5,2,4,5,1
599104210030001280,1,27,1,5,1,5,5,1
599104210030001280,2,19,1,5,2,5,5,1
599104240000001280,1,37,1,5,1,5,5,1
599104240000003456,1,35,1,5,2,4,5,1
599104240000005760,2,62,1,3,2,3,5,1
599104240000005760,2,40,1,5,2,6,5,1
599104240000005760,2,39,1,5,1,6,5,1
599104240000005760,1,23,1,5,2,5,5,1
599104240000005760,2,23,1,5,2,5,5,1
599104240000005760,1,11,1,5,NA,2,5,1
599104240000005760,1,4,1,5,NA,1,5,1
599104240000007936,1,62,1,5,2,4,5,1
599104240000010112,2,51,1,3,1,4,5,1
599104240000010112,1,33,1,5,2,4,5,1
599104240000010112,1,31,1,5,2,4,5,1
599104240000010112,2,27,1,5,1,5,5,1
599104240000010112,2,24,1,5,2,4,5,1
599104240000010112,1,22,1,5,2,4,5,1
599104240000012288,1,30,1,5,2,5,5,1
599104320000002048,1,37,1,5,1,4,5,1
599104320000004992,2,33,1,5,1,4,5,1
599104320000007936,1,33,1,5,1,5,5,1
599104320000010752,1,34,1,5,1,4,5,1
599104320000016640,2,74,1,3,2,4,5,1
599104320000016640,2,4,1,5,NA,1,5,1
599104320000016640,2,3,1,5,NA,1,5,1
599104330000002048,2,35,1,5,1,4,5,1
599104330000002048,2,29,1,5,2,6,5,1
599104330000002048,1,29,1,5,2,4,5,1
599104330000002048,2,26,1,5,2,6,5,1
599104330000002048,1,4,1,5,NA,1,5,1
599104330000021760,1,46,1,5,2,6,5,1
599104330000021760,1,44,1,5,2,4,5,1
599104330000021760,2,29,1,5,1,6,5,1
599104330000021760,2,20,1,5,2,5,5,1
599104330000021760,1,3,1,5,NA,1,5,1
599104330000027264,2,41,1,5,2,4,5,1
599104330000027264,2,29,1,5,2,6,5,1
599104330000027264,2,24,1,5,2,5,5,1
599104390000005504,2,34,1,5,1,4,5,1
599104390000011264,2,55,1,5,2,4,5,1
599104390000011264,1,33,1,5,1,5,5,1
599104390000014208,1,19,1,5,2,5,5,1
599104390000017152,1,57,1,1,1,2,5,1
599104390000017152,2,52,1,1,2,2,5,1
599104390000017152,2,38,1,5,2,4,5,1
599104390000017152,1,38,1,5,2,4,5,1
599104390000017152,1,27,1,5,1,5,5,1
599104390000017152,1,24,1,5,2,4,5,1
599104390000017152,1,11,1,5,NA,2,5,1
599104390000017152,2,7,1,5,NA,2,5,1
599104390000017152,1,5,1,5,NA,1,5,1
599104390000017152,2,2,1,5,NA,1,5,1
599104390000019968,2,60,1,5,2,2,5,1
599104390000019968,2,43,1,5,2,5,5,1
599104390000019968,1,22,1,5,2,4,5,1
599104390000019968,2,20,1,5,2,4,5,1
599104390000019968,2,41,1,2,2,4,5,1
599104390000019968,1,38,1,2,1,4,5,1
5.9910514e+17,2,32,1,5,1,5,5,2
599105140000004352,2,42,1,5,1,5,5,2
599105140000008704,1,40,1,5,1,5,5,2
599105140000013056,2,37,1,5,1,4,5,2
599105140000017280,2,71,1,3,2,1,5,2
599105140000021632,2,71,1,3,2,2,5,2
599105140000021632,1,6,1,5,NA,1,5,2
599105140000025856,2,41,1,5,2,2,5,2
599105140000034560,1,39,1,5,1,5,5,2
599105140000047360,1,47,1,2,1,4,5,2
599105230000001920,2,37,1,5,2,4,5,2
599105230000001920,1,10,1,5,NA,2,5,2
599105230000001920,2,9,1,5,NA,2,5,2
599105230000001920,2,2,1,5,NA,1,5,2
599105230000001920,2,39,1,5,2,4,5,2
599105230000003968,1,41,1,2,1,4,5,2
599105230000003968,2,38,1,2,2,5,5,2
599105690000006272,1,45,1,2,1,5,5,1
599105690000006272,2,31,1,2,2,4,5,1
599105690000013312,2,30,1,5,2,4,5,1
599105690000013312,2,21,1,5,2,3,5,1
599105690000013312,2,12,1,5,NA,2,5,1
599105690000013312,2,4,1,5,NA,1,5,1
599105690000013312,1,1,1,5,NA,1,5,1
599105690000020352,2,42,1,5,1,4,5,1
599105690000020352,2,22,1,5,2,4,5,1
599105690000020352,1,2,1,5,NA,1,5,1
599105690000027264,2,21,1,5,2,5,5,1
599105690000027264,1,16,1,5,2,4,5,1
599105690000034304,2,56,1,5,2,2,5,1
599105690000034304,2,25,1,5,2,5,5,1
599105690000034304,1,2,1,5,NA,1,5,1
599105690000048256,2,36,1,5,2,4,5,1
599105690000048256,1,26,1,5,2,5,5,1
599105690000048256,2,21,1,5,2,5,5,1
599105690000048256,2,2,1,5,NA,1,5,1
599105690000055296,2,34,1,5,2,4,5,1
599105690000062336,2,37,1,5,2,5,5,1
599105690000062336,2,7,1,5,NA,2,5,1
599105690000069248,2,31,1,5,2,5,5,1
599105690000069248,1,3,1,5,NA,1,5,1
5.9910575e+17,2,44,1,5,2,2,5,1
599105750000005760,2,35,1,5,1,6,5,1
599105750000005760,2,11,1,5,NA,2,5,1
599105750000005760,2,2,1,5,NA,1,5,1
599105750000011136,1,31,1,5,1,6,5,1
599105750000011136,2,44,1,5,2,4,5,1
599105750000011136,1,18,1,5,2,4,5,1
599105750000011136,2,10,1,5,NA,2,5,1
599105750000011136,2,6,1,5,NA,1,5,1
599105750000011136,1,3,1,5,NA,1,5,1
599105750000013824,2,59,1,3,2,4,5,1
599105750000019200,2,81,1,3,2,6,5,1
599105750000021888,1,31,1,5,1,4,5,1
599105750000024576,2,49,1,3,2,3,5,1
599105750000024576,1,26,1,5,2,5,5,1
599105750000024576,1,22,1,5,2,5,5,1
599105750000027264,2,33,1,2,2,4,5,1
599105750000027264,1,33,1,2,1,5,5,1
599105750000027264,2,7,1,5,NA,1,5,1
599105750000027264,2,6,1,5,NA,1,5,1
599106890000006784,1,50,1,1,2,6,5,1
599106890000006784,2,40,1,1,2,5,5,1
599106890000009216,1,42,1,1,1,6,5,1
599106890000009216,2,35,1,1,1,6,5,1
599106890000009216,2,16,1,5,2,4,5,1
599106890000009216,1,15,1,5,2,4,5,1
599106890000009216,1,8,1,5,NA,2,5,1
599106890000009216,1,7,1,5,NA,2,5,1
599106890000009216,2,34,1,5,2,5,5,1
599106890000011648,1,73,4,1,2,4,5,1
599106890000011648,2,64,4,1,2,4,5,1
5.9910723008e+17,2,48,1,5,2,4,5,1
5.9910723008e+17,2,25,1,5,1,4,5,1
5.9910723008e+17,1,12,1,5,NA,2,5,1
5.9910723008e+17,1,1,1,5,NA,1,5,1
599107230080000512,2,39,1,5,1,5,5,1
599107230080000512,2,27,1,5,2,5,5,1
599107230080000512,2,27,1,5,2,6,5,1
599107230080000512,2,25,1,5,2,6,5,1
599107230080000512,1,20,1,5,2,5,5,1
599107230080000512,1,19,1,5,2,7,5,1
599107230080000512,1,11,1,5,NA,2,5,1
599107230080000512,1,8,1,5,NA,2,5,1
599107230080000640,1,37,1,2,1,5,5,1
599107230080000640,2,33,1,5,1,6,5,1
599107230080000640,2,10,1,5,NA,2,5,1
599107230080001152,1,52,1,5,2,4,5,1
599107390050000512,2,52,1,1,2,1,5,1
599107390050000512,1,26,1,5,2,4,5,1
599107390050000512,1,24,1,5,2,4,5,1
599107390050000512,2,16,1,5,2,4,5,1
599107390050000512,1,11,1,5,NA,2,5,1
599107390050000512,2,7,1,5,NA,2,5,1
599107390050000640,2,61,1,3,2,1,5,1
599107390050000640,1,24,1,5,2,5,5,1
599107390050001024,1,24,1,5,1,6,5,1
5.9910757017e+17,2,37,1,5,2,5,5,1
5.9910757017e+17,1,17,1,5,2,4,5,1
5.9910757017e+17,1,8,1,5,NA,2,5,1
5.9910757017e+17,1,24,1,5,1,5,5,1
599108030000001920,1,36,1,1,1,5,5,1
599108030000007680,1,55,1,5,1,4,5,1
599108030000010624,2,35,1,5,1,4,5,1
599108030000010624,1,13,1,5,NA,2,5,1
599108030000013440,1,64,1,1,2,1,5,1
599108030000013440,2,60,1,1,2,3,5,1
599108030000013440,2,34,1,5,1,5,5,1
599108030000013440,1,30,1,5,2,5,5,1
599108030000013440,2,26,1,5,2,5,5,1
599108030000013440,2,23,1,5,2,4,5,1
5.9910809004e+17,2,38,1,5,1,4,5,1
5.9910809004e+17,1,40,2,5,2,2,5,1
599108090040000512,2,50,1,5,1,4,5,1
599108090040000512,2,4,1,5,NA,1,5,1
599108090040000640,2,37,1,5,1,4,5,1
599108090040000896,2,33,1,5,1,4,5,1
599108220000001664,2,60,1,5,2,4,5,1
599108220000001664,2,23,1,5,2,4,5,1
599108220000001664,1,15,1,5,2,4,5,1
599108220000001664,2,17,1,5,2,4,5,1
599108220000001664,1,11,1,5,NA,2,5,1
599108220000001664,2,5,1,5,NA,1,5,1
599108220000001664,1,0,1,5,NA,1,5,1
599108220000013312,1,61,3,1,2,4,5,1
599108220000013312,1,22,3,5,2,5,5,1
599108220000013312,2,20,3,5,2,4,5,1
599108220000017152,1,44,1,1,2,4,5,1
599108220000017152,2,41,1,1,2,5,5,1
599108220000017152,1,21,1,5,2,4,5,1
599108220000017152,1,3,1,5,NA,1,5,1
599108220000017152,1,10,1,5,NA,2,5,1
599108220000021120,2,34,3,5,1,5,5,1
599108220000021120,2,34,3,5,2,4,5,1
599108220000024960,1,29,2,1,1,5,5,1
599108220000024960,2,30,3,1,2,5,5,1
599108220000024960,1,11,2,5,NA,2,5,1
599108220000024960,1,6,2,5,NA,1,5,1
599108220000024960,1,4,2,5,NA,1,5,1
599108510000004352,1,81,3,1,2,3,5,1
599108510000004352,2,76,3,1,2,4,5,1
599108510000007040,1,46,3,1,2,4,5,1
599108510000007040,2,28,3,1,1,5,5,1
599108510000007040,1,18,3,5,2,3,5,1
599108510000007040,2,9,3,5,NA,2,5,1
599108510000007040,2,8,3,5,NA,2,5,1
599108510000007040,2,8,3,5,NA,2,5,1
599108510000009600,1,44,1,1,1,5,5,1
599108510000009600,2,41,1,1,1,5,5,1
599108510000009600,2,20,1,5,2,5,5,1
599108510000009600,2,16,1,5,2,4,5,1
599108510000009600,1,19,3,5,2,4,5,1
599108510000009600,2,13,3,5,NA,4,5,1
599108510000009600,1,42,3,1,1,5,5,1
599108510000009600,2,35,3,1,1,5,5,1
599108510000009600,1,13,3,5,NA,2,5,1
599108510000014848,1,59,3,1,1,5,5,1
599108510000014848,2,55,3,1,2,5,5,1
599108510000014848,2,75,3,3,2,4,5,1
599108510000014848,1,29,3,5,1,5,5,1
599108620000003840,1,68,4,1,2,4,5,1
599108620000003840,2,62,4,1,2,4,5,1
599108620000011392,1,68,3,1,2,5,5,1
599108620000011392,2,66,3,1,2,4,5,1
599108660000009088,1,40,3,1,1,6,5,1
599108660000009088,2,37,3,1,1,6,5,1
599108660000009088,2,1,3,5,NA,1,5,1
599109430000001536,2,58,1,5,2,4,5,1
599109430000001536,2,35,1,5,2,4,5,1
599109430000001536,2,30,1,5,2,4,5,1
599109430000001536,2,17,1,5,2,5,5,1
599109430000001536,2,10,1,5,NA,2,5,1
599109430000007296,2,49,1,5,2,1,5,1
599109430000007296,2,35,1,5,2,4,5,1
599109430000007296,1,16,1,5,2,4,5,1
599109430000007296,2,14,1,5,NA,4,5,1
599109430000013056,2,62,1,5,1,4,5,1
599109430000018944,1,60,1,5,2,2,5,1
599109430000024704,1,40,1,5,2,5,5,1
599109430000030464,1,48,1,1,2,4,5,1
599109430000030464,1,20,1,5,2,5,5,1
599109430000036352,2,42,1,1,1,4,5,1
599109430000036352,1,47,1,1,1,5,5,1
599109430000036352,1,19,1,5,2,5,5,1
599109430000036352,2,14,4,5,NA,4,5,1
599109430000053760,1,52,1,1,2,3,5,1
599109430000053760,2,45,1,1,1,4,5,1
599109430000053760,1,10,1,5,NA,2,5,1
599109430000059520,1,27,1,5,1,5,5,1
599110260000002048,2,48,3,4,1,5,5,1
599110260000002048,1,14,3,5,NA,4,5,1
599110260000008448,2,31,3,4,1,5,5,1
599110260000008448,2,37,1,5,1,4,5,1
599110260000010496,1,41,3,4,1,4,5,1
599110260000010496,2,40,3,5,2,4,5,1
599110260000010496,1,24,3,5,1,5,5,1
599110260000012544,2,87,3,3,2,4,5,1
599110260000012544,2,59,3,4,2,4,5,1
599110550000001408,1,35,2,1,1,5,5,1
599110550000001408,2,26,2,1,2,5,5,1
599110550000001408,1,5,2,5,NA,1,5,1
599110550000001408,1,1,2,5,NA,1,5,1
599110550000003200,2,64,2,5,2,4,5,1
599110550000003200,2,33,2,5,1,5,5,1
599110550000003200,2,13,2,5,NA,3,5,1
599110550000003200,2,6,2,5,NA,1,5,1
599110550000004992,1,50,1,1,1,4,5,1
599110550000004992,2,46,2,1,2,5,5,1
599110550000006784,2,50,2,4,1,5,5,1
599110550000006784,2,77,2,3,2,4,5,1
599110550000006784,1,24,2,5,2,4,5,1
599110550000006784,2,19,2,5,2,5,5,1
599110550000008576,1,59,2,1,2,4,5,1
599110550000008576,2,90,2,3,2,4,5,1
599110550000008576,2,60,2,1,2,5,5,1
599110550000008576,2,32,2,5,2,5,5,1
599110550000008576,1,28,2,5,2,4,5,1
599110550000008576,2,13,2,5,NA,2,5,1
599110550000008576,2,8,2,5,NA,2,5,1
599110550000010368,1,52,2,1,1,5,5,1
599110550000010368,2,46,2,1,2,4,5,1
599110550000010368,1,25,2,5,1,5,5,1
599110550000010368,2,41,2,5,2,4,5,1
599110550000010368,2,17,2,5,2,5,5,1
599110550000010368,2,15,2,5,2,4,5,1
599110550000012160,2,66,2,3,2,4,5,1
599110550000012160,1,45,2,5,2,5,5,1
599110550000012160,2,30,2,2,2,5,5,1
599110550000012160,1,37,2,2,1,4,5,1
599110550000012160,1,17,2,5,2,4,5,1
599110550000012160,1,9,2,5,NA,2,5,1
599110550000012160,1,4,2,5,NA,1,5,1
599110550000012160,1,1,2,5,NA,1,5,1
599110840000002048,1,39,1,5,1,5,5,1
599110840000004864,2,36,1,5,1,5,5,1
599110840000004864,1,60,1,5,1,6,5,1
599110840000004864,2,20,1,5,2,6,5,1
599110840000007552,2,31,1,5,2,5,5,1
599110840000007552,2,29,1,5,2,5,5,1
599110840000010240,2,61,2,5,2,4,5,1
599110840000010240,2,24,2,5,1,6,5,1
599110840000015616,2,73,4,3,2,5,5,1
599110840000018304,1,59,4,1,2,5,5,1
599110840000018304,2,54,4,1,1,5,5,1
599110840000018304,1,32,4,5,1,6,5,1
599111020000001792,1,28,1,5,1,4,5,1
599111020000015616,1,22,1,5,2,4,5,1
599111020000015616,1,24,1,5,2,4,5,1
599111020000015616,1,23,1,5,2,4,5,1
599111020000020224,2,54,1,5,1,2,5,1
599111020000020224,1,23,1,5,2,5,5,1
599111020000029440,2,31,1,2,1,4,5,1
599111020000029440,1,33,1,2,1,5,5,1
599111220000001280,1,59,4,1,1,5,5,1
599111220000001280,2,58,4,1,1,6,5,1
599111220000003840,2,63,1,5,1,6,5,1
599111220000003840,1,48,1,5,2,4,5,1
599111220000008832,1,67,4,1,2,6,5,1
599111220000008832,2,61,4,1,2,5,5,1
599111340000001536,1,68,4,1,2,6,5,1
599111340000001536,2,66,4,1,2,4,5,1
599111340000001536,1,45,4,5,2,5,5,1
599111340000001536,2,11,4,5,NA,2,5,1
599111340000001536,2,8,4,5,NA,1,5,1
599111340000023680,1,56,4,1,1,6,5,1
599111340000023680,2,54,4,1,2,6,5,1
599111340000023680,1,22,4,5,2,5,5,1
599111340000023680,1,20,4,5,2,5,5,1
599111630000005248,2,29,1,1,1,6,5,1
599111630000005248,1,31,1,1,1,6,5,1
599111630000005248,1,4,1,5,NA,1,5,1
599111630000009088,1,25,1,5,2,5,5,1
599111830000001536,1,58,3,1,2,5,5,1
599111830000001536,2,54,3,1,2,5,5,1
599111830000004864,2,71,4,3,2,4,5,1
599111830000008320,1,32,4,1,1,5,5,1
599111830000008320,2,29,4,1,1,5,5,1
599111830000011648,1,50,4,1,1,5,5,1
599111830000011648,2,47,4,1,2,5,5,1
599111830000011648,1,7,4,5,NA,2,5,1
599111830000015104,1,87,4,1,2,2,5,1
599111830000015104,2,81,4,1,2,4,5,1
599111830000018560,1,50,3,1,2,3,5,1
599111830000018560,2,46,3,1,2,5,5,1
599111960000001664,2,68,3,3,2,4,5,1
599111960000005760,2,48,3,3,1,6,5,1
599111960000005760,1,23,3,5,2,2,5,1
599111960000005760,1,20,3,5,2,5,5,1
599111960000005760,2,16,3,5,2,4,5,1
599111960000007680,2,68,3,4,2,5,5,1
599111960000009728,1,63,3,4,2,6,5,1
599112110000005504,1,46,2,1,2,6,5,1
599112110000005504,2,47,2,1,2,6,5,1
599112110000019968,2,44,3,1,2,5,5,1
599112110000019968,2,18,3,5,2,5,5,1
599112110000019968,1,12,3,5,NA,2,5,1
599112360120000640,1,25,1,5,2,6,5,1
599112360120001536,1,29,1,5,2,5,5,1
599112360120001536,2,37,1,5,1,5,5,1
599112360120001920,1,28,1,5,1,5,5,1
599112360120002304,1,39,1,5,1,4,5,1
599112360120002304,1,17,1,5,2,4,5,1
599112360120002304,1,23,1,5,2,5,5,1
599112360120002688,2,35,1,5,2,5,5,1
599112360120002688,2,33,1,5,1,5,5,1
599112760000001280,2,68,2,3,2,4,5,1
599112760000001280,1,39,2,5,2,5,5,1
599112760000001280,1,32,2,5,2,4,5,1
599112760000006272,2,63,2,5,2,4,5,1
599112760000006272,2,27,2,5,1,4,5,1
599112760000006272,2,26,2,5,1,5,5,1
599112760000011264,2,68,2,3,2,4,5,1
599112760000011264,2,46,2,5,2,5,5,1
599113220000003328,2,51,1,5,2,3,5,1
599113220000003328,1,20,1,5,2,4,5,1
599113220000007680,1,43,1,2,1,4,5,1
599113220000007680,2,31,1,2,2,5,5,1
599113220000009856,1,35,1,1,1,6,5,1
599113220000009856,2,35,1,1,2,5,5,1
599113220000009856,1,6,1,5,NA,1,5,1
599113220000016512,1,43,1,1,1,4,5,1
599113220000016512,2,36,1,1,1,6,5,1
599113220000016512,1,25,1,5,1,5,5,1
599113220000016512,1,6,1,5,NA,1,5,1
599113220000016512,1,3,1,5,NA,1,5,1
599113220000016512,1,20,1,5,2,5,5,1
599113220000018688,1,40,1,1,1,4,5,1
599113220000018688,2,36,1,1,1,4,5,1
599113220000018688,1,19,1,5,2,4,5,1
599113220000018688,2,16,1,5,2,4,5,1
599113220000020864,1,61,1,3,1,5,5,1
599113220000020864,2,27,1,5,1,5,5,1
599113220000020864,1,26,1,5,2,5,5,1
599113220000020864,1,15,1,5,2,3,5,1
599113220000020864,2,13,1,5,NA,3,5,1
599113220000020864,1,9,1,5,NA,2,5,1
599113220000020864,1,1,1,5,NA,1,5,1
5.9911375e+17,2,50,1,5,1,6,5,1
5.9911375e+17,2,32,1,5,2,6,5,1
5.9911375e+17,1,29,1,5,2,5,5,1
5.9911375e+17,2,11,1,5,NA,2,5,1
5.9911375e+17,1,8,1,5,NA,2,5,1
599113750000003968,2,69,1,3,2,3,5,1
599113750000003968,1,69,1,1,2,3,5,1
599113750000003968,2,39,1,5,2,4,5,1
599113750000003968,2,15,1,5,2,4,5,1
599113750000003968,1,11,1,5,NA,2,5,1
599113750000003968,1,11,1,5,NA,2,5,1
599113750000005760,1,24,1,5,2,5,5,1
599113750000007552,2,60,1,5,2,3,5,1
599113750000007552,2,58,1,5,2,3,5,1
599113750000007552,1,29,1,5,2,5,5,1
599113750000007552,2,25,1,5,2,6,5,1
599113750000007552,2,1,1,5,NA,1,5,1
599113750000009344,1,65,1,3,2,4,5,1
599113750000009344,1,31,1,5,2,6,5,1
599113750000009344,2,28,1,5,1,6,5,1
599113750000011264,1,31,1,5,2,4,5,1
599113750000013056,1,35,1,5,2,5,5,1
599113750000013056,2,27,1,5,2,5,5,1
599113750000013056,2,4,1,5,NA,1,5,1
599114210000001792,1,47,3,1,1,5,5,1
599114210000001792,2,47,3,1,2,5,5,1
599114210000001792,1,29,3,5,1,5,5,1
599114210000001792,1,23,3,5,2,5,5,1
599114210000003584,1,44,3,1,1,5,5,1
599114210000003584,2,42,3,1,1,5,5,1
599114210000003584,1,7,3,5,NA,2,5,1
599114210000007168,1,53,3,2,2,4,5,1
599114210000007168,2,43,3,2,2,4,5,1
599114210000008960,2,57,1,5,2,4,5,1
599114210000008960,2,19,1,5,1,5,5,1
599114210000012544,1,66,3,1,2,2,5,1
599114210000012544,2,66,3,1,2,4,5,1
599114210000012544,1,41,3,5,2,5,5,1
599114210000014464,1,49,3,1,2,5,5,1
599114210000014464,2,30,3,1,2,4,5,1
599114210000014464,1,23,3,5,2,4,5,1
599114210000014464,1,6,3,5,NA,1,5,1
599114360000001280,1,57,3,1,2,4,5,1
599114360000001280,2,57,3,1,2,4,5,1
599114360000001280,2,77,3,3,2,1,5,1
599114360000001280,2,52,3,4,2,5,5,1
599114360000001280,2,32,3,4,1,5,5,1
599114360000001280,1,30,3,5,1,5,5,1
599114360000001280,1,20,3,5,2,7,5,1
599114360000001280,2,11,3,5,NA,2,5,1
599114360000008832,1,60,3,3,2,4,5,1
599114360000013824,1,76,3,3,2,4,5,1
599114510000002432,1,33,3,1,1,5,5,1
599114510000002432,2,31,3,1,2,5,5,1
599114510000002432,2,7,3,5,NA,1,5,1
599114510000002432,1,3,3,5,NA,1,5,1
599114510000008832,1,68,3,1,2,4,5,1
599114510000008832,2,65,3,1,2,4,5,1
599114510000012032,1,53,3,1,2,5,5,1
599114510000012032,2,50,3,1,2,5,5,1
599114510000015232,1,42,3,1,1,5,5,1
599114510000015232,2,38,3,1,2,5,5,1
599114510000015232,2,70,3,3,2,1,5,1
599114510000015232,2,15,3,5,2,4,5,1
599114510000015232,2,11,3,5,NA,2,5,1
599114510000018432,1,28,3,2,1,5,5,1
599114510000018432,2,28,3,2,2,5,5,1
599114510000018432,1,5,3,5,NA,1,5,1
599114510000021632,1,71,3,3,2,2,5,1
599114510000021632,1,40,3,1,1,5,5,1
599114510000021632,2,40,3,1,2,4,5,1
599114510000021632,1,15,3,5,2,4,5,1
599114510000021632,1,10,3,5,NA,2,5,1
599114510000024832,1,57,3,1,1,4,5,1
599114510000024832,2,57,3,1,1,4,5,1
599114510000024832,1,31,3,5,2,4,5,1
599114510000024832,2,28,3,5,2,4,5,1
599114510000024832,2,9,3,5,NA,2,5,1
599114510000028032,2,84,3,3,2,2,5,1
599114510000028032,2,37,3,5,1,5,5,1
599114510000031232,1,62,3,1,2,5,5,1
599114510000031232,2,62,3,1,1,5,5,1
599114510000031232,1,28,3,5,1,5,5,1
599114510000031232,1,48,3,1,1,5,5,1
599114510000031232,2,30,3,1,2,5,5,1
599114510000031232,2,17,3,5,2,5,5,1
599114510000031232,1,8,3,5,NA,2,5,1
599114710000001024,1,73,1,1,2,6,5,1
599114710000001024,2,70,1,1,2,6,5,1
599114710000002816,2,56,1,4,2,6,5,1
599114710000002816,2,3,1,5,NA,1,5,1
599114710000004608,1,60,1,1,2,6,5,1
599114710000004608,2,54,1,1,2,6,5,1
599114710000006400,1,44,1,5,1,6,5,1
599114710000008192,2,45,1,1,1,5,5,1
599114710000008192,2,4,1,5,NA,1,5,1
599114710000009984,2,47,1,5,1,5,5,1
599114930000001792,1,35,1,2,1,5,5,1
599114930000001792,1,29,1,5,2,5,5,1
599114930000001792,1,26,1,5,2,5,5,1
599114930000001792,2,21,1,2,2,4,5,1
599114930000001792,1,3,1,5,NA,1,5,1
599114930000004224,1,51,1,5,2,5,5,1
599114930000011392,2,46,1,5,2,5,5,1
599114930000011392,2,17,1,5,2,4,5,1
599114930000011392,2,14,1,5,NA,4,5,1
599114930000013824,1,31,1,2,2,4,5,1
599114930000013824,2,24,1,2,2,4,5,1
599114930000016256,2,38,1,5,1,5,5,1
599114930000016256,2,19,1,5,2,4,5,1
599114930000016256,1,16,1,5,2,4,5,1
599114930000016256,1,9,1,5,NA,2,5,1
599115110000001408,1,68,1,5,2,1,5,2
599115110000001408,1,34,1,5,2,4,5,2
599115110000001408,1,29,1,5,2,4,5,2
599115110000003456,2,55,1,5,1,2,5,2
599115110000003456,1,33,1,5,2,4,5,2
599115110000003456,1,20,1,5,2,4,5,2
599115110000005376,2,43,1,3,1,2,5,2
599115110000005376,1,21,1,5,2,4,5,2
599115110000005376,2,13,1,5,NA,4,5,2
599115110000007424,1,75,1,1,2,4,5,2
599115110000007424,2,72,1,1,2,1,5,2
599115110000009344,1,31,1,2,2,4,5,2
599115110000009344,2,27,1,2,2,4,5,2
599115110000009344,2,10,1,5,NA,2,5,2
599115110000009344,1,7,1,5,NA,2,5,2
599115110000009344,2,3,1,5,NA,1,5,2
599115110000011392,2,32,1,2,2,5,5,2
599115110000011392,1,32,1,2,1,5,5,2
599115110000011392,1,9,1,5,NA,2,5,2
599115110000011392,2,8,1,5,NA,2,5,2
599115110000011392,2,3,1,5,NA,1,5,2
599115110000013440,1,39,1,5,2,2,5,2
599115110000015360,1,35,1,5,1,3,5,2
